ID_KLASY,ID_TOWARU,ID_KLASY_NADRZ,TYP,NAZWA_KLASY,ID_KLASYFIKACJI,CZY_OBOWIAZKOWA,ID_KLASY_CENTR,CZY_IMP_Z_CENTR,CZY_KLASYFIKACJA_ZEWNETRZNA,CZY_DEFINICJA_CECH_DODATK,TS,CZY_AKTYWNY
44046,008560,43872,T,,40096,N,,false,,false,0x000000000026CCF3,true
44047,008561,43872,T,,40096,N,,false,,false,0x000000000026CCF4,true
44048,008713,43872,T,,40096,N,,false,,false,0x000000000026CCF5,true
44049,008760,43872,T,,40096,N,,false,,false,0x000000000026CCF6,true
44050,008801,43872,T,,40096,N,,false,,false,0x000000000026CCF7,true
44051,008823,43872,T,,40096,N,,false,,false,0x000000000026CCF8,true
44052,008827,43872,T,,40096,N,,false,,false,0x000000000026CCF9,true
44053,008875,43872,T,,40096,N,,false,,false,0x000000000026CCFA,true
44054,009119,43872,T,,40096,N,,false,,false,0x000000000026CCFB,true
44055,010481,43872,T,,40096,N,,false,,false,0x000000000026CCFC,true
44056,010491,43872,T,,40096,N,,false,,false,0x000000000026CCFD,true
44057,010499,43872,T,,40096,N,,false,,false,0x000000000026CCFE,true
44058,010505,43872,T,,40096,N,,false,,false,0x000000000026CCFF,true
44059,010506,43872,T,,40096,N,,false,,false,0x000000000026CD01,true
44060,010615,43872,T,,40096,N,,false,,false,0x000000000026CD02,true
44061,010616,43872,T,,40096,N,,false,,false,0x000000000026CD03,true
44062,010619,43872,T,,40096,N,,false,,false,0x000000000026CD04,true
44063,000993,43872,T,,40096,N,,false,,false,0x000000000026CD05,true
44064,000994,43872,T,,40096,N,,false,,false,0x000000000026CD06,true
44065,000995,43872,T,,40096,N,,false,,false,0x000000000026CD07,true
44066,000996,43872,T,,40096,N,,false,,false,0x000000000026CD08,true
44067,000997,43872,T,,40096,N,,false,,false,0x000000000026CD09,true
44068,000998,43872,T,,40096,N,,false,,false,0x000000000026CD0A,true
44069,008499,43872,T,,40096,N,,false,,false,0x000000000026CD0B,true
44070,010817,43872,T,,40096,N,,false,,false,0x000000000026CD0C,true
44071,010842,43872,T,,40096,N,,false,,false,0x000000000026CD0D,true
44072,010069,43872,T,,40096,N,,false,,false,0x000000000026CD0E,true
44073,010070,43872,T,,40096,N,,false,,false,0x000000000026CD0F,true
44074,010864,43872,T,,40096,N,,false,,false,0x000000000026CD10,true
44075,010865,43872,T,,40096,N,,false,,false,0x000000000026CD11,true
44076,010904,43872,T,,40096,N,,false,,false,0x000000000026CD12,true
44077,010905,43872,T,,40096,N,,false,,false,0x000000000026CD13,true
44078,010049,43872,T,,40096,N,,false,,false,0x000000000026CD14,true
44079,010572,43872,T,,40096,N,,false,,false,0x000000000026CD15,true
44080,003959,43872,T,,40096,N,,false,,false,0x000000000026CD16,true
44081,000665,43872,T,,40096,N,,false,,false,0x000000000026CD17,true
44082,000573,43872,T,,40096,N,,false,,false,0x000000000026CD18,true
44083,001903,43872,T,,40096,N,,false,,false,0x000000000026CD19,true
44084,011264,43872,T,,40096,N,,false,,false,0x000000000026CD1A,true
44085,009079,43872,T,,40096,N,,false,,false,0x000000000026CD1B,true
44086,002776,43872,T,,40096,N,,false,,false,0x000000000026CD1C,true
44087,001381,43872,T,,40096,N,,false,,false,0x000000000026CD1D,true
44088,000727,43872,T,,40096,N,,false,,false,0x000000000026CD1E,true
44089,011174,43872,T,,40096,N,,false,,false,0x000000000026CD1F,true
44090,011267,43872,T,,40096,N,,false,,false,0x000000000026CD20,true
44091,010949,43872,T,,40096,N,,false,,false,0x000000000026CD21,true
44092,009080,43872,T,,40096,N,,false,,false,0x000000000026CD22,true
44093,010482,43872,T,,40096,N,,false,,false,0x000000000026CD23,true
44094,010617,43872,T,,40096,N,,false,,false,0x000000000026CD24,true
44095,004361,43872,T,,40096,N,,false,,false,0x000000000026CD25,true
44096,009015,43872,T,,40096,N,,false,,false,0x000000000026CD26,true
44097,001303,43872,T,,40096,N,,false,,false,0x000000000026CD27,true
44098,001302,43872,T,,40096,N,,false,,false,0x000000000026CD28,true
44099,001112,43872,T,,40096,N,,false,,false,0x000000000026CD29,true
44100,001000,43872,T,,40096,N,,false,,false,0x000000000026CD2A,true
44101,010802,43872,T,,40096,N,,false,,false,0x000000000026CD2B,true
44102,000572,43872,T,,40096,N,,false,,false,0x000000000026CD2C,true
44103,001199,43872,T,,40096,N,,false,,false,0x000000000026CD2D,true
44104,001771,43872,T,,40096,N,,false,,false,0x000000000026CD2E,true
44105,008826,43872,T,,40096,N,,false,,false,0x000000000026CD2F,true
44106,010095,43872,T,,40096,N,,false,,false,0x000000000026CD30,true
44107,004033,43872,T,,40096,N,,false,,false,0x000000000026CD31,true
44108,005470,43872,T,,40096,N,,false,,false,0x000000000026CD32,true
44109,010718,43872,T,,40096,N,,false,,false,0x000000000026CD33,true
44110,010620,43872,T,,40096,N,,false,,false,0x000000000026CD34,true
44111,008508,43872,T,,40096,N,,false,,false,0x000000000026CD35,true
44112,010951,43872,T,,40096,N,,false,,false,0x000000000026CD36,true
44113,010243,43872,T,,40096,N,,false,,false,0x000000000026CD37,true
44114,010803,43872,T,,40096,N,,false,,false,0x000000000026CD38,true
44115,010698,43872,T,,40096,N,,false,,false,0x000000000026CD39,true
44116,010697,43872,T,,40096,N,,false,,false,0x000000000026CD3A,true
44117,010665,43872,T,,40096,N,,false,,false,0x000000000026CD3B,true
44118,010804,43872,T,,40096,N,,false,,false,0x000000000026CD3C,true
44119,009016,43872,T,,40096,N,,false,,false,0x000000000026CD3D,true
44120,007804,43872,T,,40096,N,,false,,false,0x000000000026CD3E,true
44121,011266,43872,T,,40096,N,,false,,false,0x000000000026CD3F,true
44122,010247,43872,T,,40096,N,,false,,false,0x000000000026CD40,true
44123,001001,43872,T,,40096,N,,false,,false,0x000000000026CD41,true
44124,010051,43872,T,,40096,N,,false,,false,0x000000000026CD42,true
44125,010573,43872,T,,40096,N,,false,,false,0x000000000026CD43,true
44126,001198,43872,T,,40096,N,,false,,false,0x000000000026CD44,true
44127,001448,43872,T,,40096,N,,false,,false,0x000000000026CD45,true
44128,011504,43872,T,,40096,N,,false,,false,0x000000000026CD46,true
44129,008250,43872,T,,40096,N,,false,,false,0x000000000026CD47,true
44130,001444,43872,T,,40096,N,,false,,false,0x000000000026CD48,true
44131,002085,43872,T,,40096,N,,false,,false,0x000000000026CD49,true
44132,008977,43872,T,,40096,N,,false,,false,0x000000000026CD4A,true
44133,010833,43872,T,,40096,N,,false,,false,0x000000000026CD4B,true
44134,004672,43872,T,,40096,N,,false,,false,0x000000000026CD4C,true
44135,001803,43872,T,,40096,N,,false,,false,0x000000000026CD4D,true
44136,001489,43872,T,,40096,N,,false,,false,0x000000000026CD4E,true
44137,001966,43872,T,,40096,N,,false,,false,0x000000000026CD4F,true
44138,011218,43872,T,,40096,N,,false,,false,0x000000000026CD50,true
44139,002084,43872,T,,40096,N,,false,,false,0x000000000026CD51,true
44140,010571,43872,T,,40096,N,,false,,false,0x000000000026CD52,true
44141,006274,43872,T,,40096,N,,false,,false,0x000000000026CD53,true
44142,010699,43872,T,,40096,N,,false,,false,0x000000000026CD54,true
44143,008454,43872,T,,40096,N,,false,,false,0x000000000026CD55,true
44144,010483,43872,T,,40096,N,,false,,false,0x000000000026CD56,true
44145,007809,43872,T,,40096,N,,false,,false,0x000000000026CD57,true
44146,010480,43872,T,,40096,N,,false,,false,0x000000000026CD58,true
44147,000999,43872,T,,40096,N,,false,,false,0x000000000026CD59,true
44148,010950,43872,T,,40096,N,,false,,false,0x000000000026CD5A,true
44149,009082,43872,T,,40096,N,,false,,false,0x000000000026CD5B,true
44150,,40096,N,BASF PCI,40096,N,,false,false,false,0x000000000026CD5C,true
44151,,40096,N,STALCO,40096,N,,false,false,false,0x000000000026CDDA,true
44152,,40096,N,XL TAPE,40096,N,,false,false,false,0x000000000026CFB2,true
44153,,40096,N,BOSCH,40096,N,,false,false,false,0x000000000026D021,true
44154,,40096,N,FRANS-POL,40096,N,,false,false,false,0x000000000026D098,true
44155,,40096,N,H+H,40096,N,,false,false,false,0x000000000026D0A8,true
44156,,40096,N,ISOVER,40096,N,,false,false,false,0x000000000026D0C5,true
44157,,40096,N,KUBALA,40096,N,,false,false,false,0x000000000026D105,true
44158,,40096,N,PRZYSUCHA,40096,N,,false,false,false,0x000000000026D1A0,true
44159,,40096,N,ROCKWOOL,40096,N,,false,false,false,0x000000000026D1E0,true
44160,,40096,N,SOUDAL,40096,N,,false,false,false,0x000000000026D212,true
44161,,40096,N,TYTAN,40096,N,,false,false,false,0x000000000026D223,true
44162,,40096,N,VELUX,40096,N,,false,false,false,0x000000000026D2FD,true
44163,,40096,N,WIŚNIOWSKI,40096,N,,false,false,false,0x000000000026D3AE,true
44164,012384,44150,T,,40096,N,,false,,false,0x000000000026D3C4,true
44165,008796,44150,T,,40096,N,,false,,false,0x000000000026D3C5,true
44166,012510,44156,T,,40096,N,,false,,false,0x000000000026D3C7,true
44167,012508,44156,T,,40096,N,,false,,false,0x000000000026D3C8,true
44168,012089,44156,T,,40096,N,,false,,false,0x000000000026D3C9,true
44169,012509,44156,T,,40096,N,,false,,false,0x000000000026D3CA,true
44170,012048,44158,T,,40096,N,,false,,false,0x000000000026D3CB,true
44171,012257,43872,T,,40096,N,,false,,false,0x000000000026D3CD,true
44172,011779,43872,T,,40096,N,,false,,false,0x000000000026D3CE,true
44173,012493,43872,T,,40096,N,,false,,false,0x000000000026D3CF,true
44174,012638,43872,T,,40096,N,,false,,false,0x000000000026D3D0,true
44175,011903,43872,T,,40096,N,,false,,false,0x000000000026D3D1,true
44176,011906,43872,T,,40096,N,,false,,false,0x000000000026D3D2,true
44177,011904,43872,T,,40096,N,,false,,false,0x000000000026D3D3,true
44178,011902,43872,T,,40096,N,,false,,false,0x000000000026D3D4,true
44179,011404,43872,T,,40096,N,,false,,false,0x000000000026D3D5,true
44180,012398,44161,T,,40096,N,,false,,false,0x000000000026D3D9,true
44181,012399,44161,T,,40096,N,,false,,false,0x000000000026D3DA,true
44182,010377,44161,T,,40096,N,,false,,false,0x000000000026D3DB,true
44183,008214,44161,T,,40096,N,,false,,false,0x000000000026D3DC,true
44184,008215,44161,T,,40096,N,,false,,false,0x000000000026D3DD,true
44185,008216,44161,T,,40096,N,,false,,false,0x000000000026D3DE,true
44186,008222,44161,T,,40096,N,,false,,false,0x000000000026D3DF,true
44187,012110,44162,T,,40096,N,,false,,false,0x000000000026D3E0,true
44188,012109,44162,T,,40096,N,,false,,false,0x000000000026D3E1,true
44189,012650,44162,T,,40096,N,,false,,false,0x000000000026D3E2,true
44190,011995,44162,T,,40096,N,,false,,false,0x000000000026D3E3,true
44191,012500,44162,T,,40096,N,,false,,false,0x000000000026D3E4,true
44192,012341,44162,T,,40096,N,,false,,false,0x000000000026D3E5,true
44193,012111,44162,T,,40096,N,,false,,false,0x000000000026D3E6,true
44194,012108,44162,T,,40096,N,,false,,false,0x000000000026D3E7,true
44195,012649,44162,T,,40096,N,,false,,false,0x000000000026D3E8,true
44196,012653,44162,T,,40096,N,,false,,false,0x000000000026D3E9,true
44197,012654,44162,T,,40096,N,,false,,false,0x000000000026D3EA,true
44198,012656,44162,T,,40096,N,,false,,false,0x000000000026D3EB,true
44199,012657,44162,T,,40096,N,,false,,false,0x000000000026D3EC,true
44200,012652,44162,T,,40096,N,,false,,false,0x000000000026D3ED,true
44201,012655,44162,T,,40096,N,,false,,false,0x000000000026D3EE,true
44202,011987,44162,T,,40096,N,,false,,false,0x000000000026D3EF,true
44203,011891,44162,T,,40096,N,,false,,false,0x000000000026D3F0,true
44204,012234,44162,T,,40096,N,,false,,false,0x000000000026D3F1,true
44205,012311,44162,T,,40096,N,,false,,false,0x000000000026D3F2,true
44206,011997,44163,T,,40096,N,,false,,false,0x000000000026D3F4,true
44207,011998,44163,T,,40096,N,,false,,false,0x000000000026D3F5,true
44208,012724,10810,T,,10436,N,,false,,false,0x000000000026D6D1,true
44209,012724,216,T,,7,N,,false,,false,0x000000000026D6D2,true
44210,012724,44162,T,,40096,N,,false,,false,0x000000000026D6D7,true
44211,012725,10810,T,,10436,N,,false,,false,0x000000000026D70E,true
44212,012725,216,T,,7,N,,false,,false,0x000000000026D70F,true
44213,012725,44162,T,,40096,N,,false,,false,0x000000000026D710,true
44214,012726,197,T,,7,N,,false,,false,0x000000000026D8EE,true
44215,012727,75,T,,7,N,,false,,false,0x000000000026DDEA,true
44216,012727,11581,T,,10436,N,,false,,false,0x000000000026DDEB,true
44217,012727,14330,T,,10442,N,,false,,false,0x000000000026DDEC,true
44218,012727,35035,T,,29061,N,,false,,false,0x000000000026DDED,true
44219,012728,181,T,,7,N,,false,,false,0x000000000026DE40,true
44220,012728,10559,T,,10436,N,,false,,false,0x000000000026DE41,true
44221,012728,14388,T,,10442,N,,false,,false,0x000000000026DE42,true
44222,012728,32298,T,,29061,N,,false,,false,0x000000000026DE43,true
44223,012729,213,T,,7,N,,false,,false,0x000000000026DE5F,true
44224,012729,11581,T,,10436,N,,false,,false,0x000000000026DE60,true
44225,012729,13602,T,,10442,N,,false,,false,0x000000000026DE93,true
44226,012729,35035,T,,29061,N,,false,,false,0x000000000026DE62,true
44227,012730,10571,T,,10436,N,,false,,false,0x000000000026DE76,true
44228,012730,23,T,,7,N,,false,,false,0x000000000026DE77,true
44229,012731,10894,T,,10436,N,,false,,false,0x000000000026E0E0,true
44230,012731,206,T,,7,N,,false,,false,0x000000000026E0E1,true
44231,012732,81,T,,7,N,,false,,false,0x000000000026E26F,true
44232,012733,100,T,,7,N,,false,,false,0x000000000026E291,true
44233,012733,38220,T,,29061,N,,false,,false,0x000000000026E292,true
44234,012734,215,T,,7,N,,false,,false,0x000000000026F227,true
44235,012734,29741,T,,29740,N,,false,,false,0x000000000026F228,true
44236,005451,10738,T,,10436,N,,false,,false,0x000000000026F23A,true
44237,012735,92,T,,7,N,,false,,false,0x000000000026F484,true
44244,012738,86,T,,7,N,,false,,false,0x000000000026FB2D,true
44245,012738,37422,T,,29061,N,,false,,false,0x000000000026FB2E,true
44246,012739,10810,T,,10436,N,,false,,false,0x000000000026FB42,true
44247,012739,216,T,,7,N,,false,,false,0x000000000026FB43,true
44248,012740,10810,T,,10436,N,,false,,false,0x000000000026FB7B,true
44249,012740,216,T,,7,N,,false,,false,0x000000000026FB7C,true
44250,012741,86,T,,7,N,,false,,false,0x000000000026FC55,true
44251,012741,37422,T,,29061,N,,false,,false,0x000000000026FC56,true
44254,012743,86,T,,7,N,,false,,false,0x000000000026FC95,true
44255,012743,37422,T,,29061,N,,false,,false,0x000000000026FC96,true
44256,012744,86,T,,7,N,,false,,false,0x000000000026FCAD,true
44257,012744,37422,T,,29061,N,,false,,false,0x000000000026FCAE,true
44258,012745,86,T,,7,N,,false,,false,0x000000000026FCBF,true
44259,012745,37422,T,,29061,N,,false,,false,0x000000000026FCC0,true
44260,012746,86,T,,7,N,,false,,false,0x000000000026FCE2,true
44261,012746,37422,T,,29061,N,,false,,false,0x000000000026FCE3,true
44262,012747,86,T,,7,N,,false,,false,0x000000000026FCF6,true
44263,012747,37422,T,,29061,N,,false,,false,0x000000000026FCF7,true
44264,012748,86,T,,7,N,,false,,false,0x000000000026FD0A,true
44265,012748,37422,T,,29061,N,,false,,false,0x000000000026FD0B,true
44266,012749,86,T,,7,N,,false,,false,0x000000000026FD42,true
44267,012749,37422,T,,29061,N,,false,,false,0x000000000026FD43,true
44268,012750,86,T,,7,N,,false,,false,0x000000000026FD68,true
44269,012750,37422,T,,29061,N,,false,,false,0x000000000026FD69,true
44270,012751,86,T,,7,N,,false,,false,0x000000000026FD77,true
44271,012751,37422,T,,29061,N,,false,,false,0x000000000026FD78,true
44272,012752,86,T,,7,N,,false,,false,0x000000000026FD8C,true
44273,012752,37422,T,,29061,N,,false,,false,0x000000000026FD8D,true
44274,012753,86,T,,7,N,,false,,false,0x000000000026FD9B,true
44275,012753,37422,T,,29061,N,,false,,false,0x000000000026FD9C,true
44276,012754,86,T,,7,N,,false,,false,0x000000000026FDAA,true
44277,012754,37422,T,,29061,N,,false,,false,0x000000000026FDAB,true
44278,012755,86,T,,7,N,,false,,false,0x000000000026FDC6,true
44279,012755,37422,T,,29061,N,,false,,false,0x000000000026FDC7,true
44280,012756,86,T,,7,N,,false,,false,0x000000000026FDDD,true
44281,012756,37422,T,,29061,N,,false,,false,0x000000000026FDDE,true
44282,012757,86,T,,7,N,,false,,false,0x000000000026FDEC,true
44283,012757,37422,T,,29061,N,,false,,false,0x000000000026FDED,true
44284,012758,86,T,,7,N,,false,,false,0x000000000026FDFC,true
44285,012758,37422,T,,29061,N,,false,,false,0x000000000026FDFD,true
44286,012759,86,T,,7,N,,false,,false,0x000000000026FE0F,true
44287,012759,37422,T,,29061,N,,false,,false,0x000000000026FE10,true
44288,012760,86,T,,7,N,,false,,false,0x000000000026FFAF,true
44289,012760,37422,T,,29061,N,,false,,false,0x000000000026FFB0,true
44290,012761,171,T,,7,N,,false,,false,0x000000000026FFC2,true
44291,012762,86,T,,7,N,,false,,false,0x0000000000270670,true
44292,012762,37422,T,,29061,N,,false,,false,0x0000000000270671,true
44293,012763,86,T,,7,N,,false,,false,0x00000000002706A1,true
44294,012763,37422,T,,29061,N,,false,,false,0x00000000002706A2,true
44295,012764,86,T,,7,N,,false,,false,0x0000000000270716,true
44296,012764,37422,T,,29061,N,,false,,false,0x0000000000270717,true
44297,012765,86,T,,7,N,,false,,false,0x0000000000270779,true
44298,012765,37422,T,,29061,N,,false,,false,0x000000000027077A,true
44299,012766,86,T,,7,N,,false,,false,0x00000000002707C5,true
44300,012766,37422,T,,29061,N,,false,,false,0x00000000002707C6,true
44301,012767,86,T,,7,N,,false,,false,0x0000000000270818,true
44302,012767,37422,T,,29061,N,,false,,false,0x0000000000270819,true
44303,012768,86,T,,7,N,,false,,false,0x000000000027083E,true
44304,012768,37422,T,,29061,N,,false,,false,0x000000000027083F,true
44305,012769,86,T,,7,N,,false,,false,0x0000000000270858,true
44306,012769,37422,T,,29061,N,,false,,false,0x0000000000270859,true
44307,012770,86,T,,7,N,,false,,false,0x0000000000270877,true
44308,012770,37422,T,,29061,N,,false,,false,0x0000000000270878,true
44309,012771,86,T,,7,N,,false,,false,0x000000000027089F,true
44310,012771,37422,T,,29061,N,,false,,false,0x00000000002708A0,true
44311,012772,86,T,,7,N,,false,,false,0x00000000002708C8,true
44312,012772,37422,T,,29061,N,,false,,false,0x00000000002708C9,true
44313,012773,86,T,,7,N,,false,,false,0x000000000027090D,true
44314,012773,37422,T,,29061,N,,false,,false,0x000000000027090E,true
44315,012774,86,T,,7,N,,false,,false,0x00000000002709D5,true
44316,012774,37422,T,,29061,N,,false,,false,0x00000000002709D6,true
44317,012775,86,T,,7,N,,false,,false,0x00000000002709F4,true
44318,012775,37422,T,,29061,N,,false,,false,0x00000000002709F5,true
44319,012776,86,T,,7,N,,false,,false,0x0000000000270A18,true
44320,012776,37422,T,,29061,N,,false,,false,0x0000000000270A19,true
44321,012777,86,T,,7,N,,false,,false,0x0000000000270A38,true
44322,012777,37422,T,,29061,N,,false,,false,0x0000000000270A39,true
44323,012778,86,T,,7,N,,false,,false,0x0000000000270A50,true
44324,012778,37422,T,,29061,N,,false,,false,0x0000000000270A51,true
44325,012779,86,T,,7,N,,false,,false,0x0000000000270A90,true
44326,012779,37422,T,,29061,N,,false,,false,0x0000000000270A91,true
44329,012781,86,T,,7,N,,false,,false,0x0000000000270ABC,true
44330,012781,37422,T,,29061,N,,false,,false,0x0000000000270ABD,true
44331,012782,86,T,,7,N,,false,,false,0x0000000000270AD6,true
44332,012782,37422,T,,29061,N,,false,,false,0x0000000000270AD7,true
44333,012783,86,T,,7,N,,false,,false,0x0000000000270AE9,true
44334,012783,37422,T,,29061,N,,false,,false,0x0000000000270AEA,true
44335,012784,86,T,,7,N,,false,,false,0x0000000000270B05,true
44336,012784,37422,T,,29061,N,,false,,false,0x0000000000270B06,true
44337,012785,86,T,,7,N,,false,,false,0x0000000000270B18,true
44338,012785,37422,T,,29061,N,,false,,false,0x0000000000270B19,true
44339,012786,86,T,,7,N,,false,,false,0x0000000000270B3D,true
44340,012786,37422,T,,29061,N,,false,,false,0x0000000000270B3E,true
44341,012787,97,T,,7,N,,false,,false,0x00000000002711D9,true
44342,012787,10518,T,,10436,N,,false,,false,0x00000000002711DA,true
44343,012787,13956,T,,10442,N,,false,,false,0x00000000002711DB,true
44344,012787,37103,T,,29061,N,,false,,false,0x00000000002711DC,true
44345,012788,97,T,,7,N,,false,,false,0x00000000002711FB,true
44346,012788,10518,T,,10436,N,,false,,false,0x00000000002711FC,true
44347,012788,13956,T,,10442,N,,false,,false,0x00000000002711FD,true
44348,012788,37103,T,,29061,N,,false,,false,0x00000000002711FE,true
44349,012789,97,T,,7,N,,false,,false,0x0000000000271212,true
44350,012789,10518,T,,10436,N,,false,,false,0x0000000000271213,true
44351,012789,13956,T,,10442,N,,false,,false,0x0000000000271214,true
44352,012789,37103,T,,29061,N,,false,,false,0x0000000000271215,true
44353,012790,97,T,,7,N,,false,,false,0x000000000027122D,true
44354,012790,10518,T,,10436,N,,false,,false,0x000000000027122E,true
44355,012790,13956,T,,10442,N,,false,,false,0x000000000027122F,true
44356,012790,37103,T,,29061,N,,false,,false,0x0000000000271230,true
44357,012791,97,T,,7,N,,false,,false,0x000000000027124C,true
44358,012791,10518,T,,10436,N,,false,,false,0x000000000027124D,true
44359,012791,13956,T,,10442,N,,false,,false,0x000000000027124E,true
44360,012791,37103,T,,29061,N,,false,,false,0x000000000027124F,true
44362,012793,97,T,,7,N,,false,,false,0x0000000000272121,true
44363,012794,97,T,,7,N,,false,,false,0x000000000027214C,true
44364,012795,10477,T,,10436,N,,false,,false,0x00000000002721D1,true
44365,012795,113,T,,7,N,,false,,false,0x00000000002721D2,true
44366,012796,184,T,,7,N,,false,,false,0x00000000002723D8,true
44367,012796,10653,T,,10436,N,,false,,false,0x00000000002723D9,true
44368,012796,13607,T,,10442,N,,false,,false,0x00000000002723DA,true
44369,012796,43872,T,,40096,N,,false,,false,0x00000000002723DB,true
44370,012797,184,T,,7,N,,false,,false,0x00000000002724D2,true
44371,012797,10653,T,,10436,N,,false,,false,0x00000000002724D3,true
44372,012797,13573,T,,10442,N,,false,,false,0x00000000002724D4,true
44373,012797,43872,T,,40096,N,,false,,false,0x00000000002724D5,true
44374,012798,88,T,,7,N,,false,,false,0x000000000027271D,true
44375,012798,12197,T,,10436,N,,false,,false,0x000000000027271E,true
44376,012798,13988,T,,10442,N,,false,,false,0x000000000027271F,true
44377,012798,31706,T,,29061,N,,false,,false,0x0000000000272720,true
44378,012799,88,T,,7,N,,false,,false,0x0000000000272739,true
44379,012799,12197,T,,10436,N,,false,,false,0x000000000027273A,true
44380,012799,14063,T,,10442,N,,false,,false,0x000000000027273B,true
44381,012799,31706,T,,29061,N,,false,,false,0x000000000027273C,true
44382,012800,88,T,,7,N,,false,,false,0x0000000000272773,true
44383,012800,12197,T,,10436,N,,false,,false,0x0000000000272774,true
44384,012800,14063,T,,10442,N,,false,,false,0x0000000000272775,true
44385,012800,31706,T,,29061,N,,false,,false,0x0000000000272776,true
44386,012801,88,T,,7,N,,false,,false,0x0000000000272798,true
44387,012801,12197,T,,10436,N,,false,,false,0x0000000000272799,true
44388,012801,14063,T,,10442,N,,false,,false,0x000000000027279A,true
44389,012801,31706,T,,29061,N,,false,,false,0x000000000027279B,true
44390,012802,88,T,,7,N,,false,,false,0x00000000002727B2,true
44391,012802,12197,T,,10436,N,,false,,false,0x00000000002727B3,true
44392,012802,14063,T,,10442,N,,false,,false,0x00000000002727B4,true
44393,012802,31706,T,,29061,N,,false,,false,0x00000000002727B5,true
44394,012803,88,T,,7,N,,false,,false,0x000000000027281D,true
44395,012803,12197,T,,10436,N,,false,,false,0x000000000027281E,true
44396,012803,14063,T,,10442,N,,false,,false,0x000000000027281F,true
44397,012803,31706,T,,29061,N,,false,,false,0x0000000000272820,true
44398,012804,88,T,,7,N,,false,,false,0x0000000000272846,true
44399,012804,12197,T,,10436,N,,false,,false,0x0000000000272847,true
44400,012804,14063,T,,10442,N,,false,,false,0x0000000000272848,true
44401,012804,31706,T,,29061,N,,false,,false,0x0000000000272849,true
44402,012805,88,T,,7,N,,false,,false,0x0000000000272917,true
44403,012805,12197,T,,10436,N,,false,,false,0x0000000000272918,true
44404,012805,14063,T,,10442,N,,false,,false,0x0000000000272919,true
44405,012805,31706,T,,29061,N,,false,,false,0x000000000027291A,true
44410,012807,142,T,,7,N,,false,,false,0x0000000000273E8F,true
44411,012807,10518,T,,10436,N,,false,,false,0x0000000000273E90,true
44412,012807,13868,T,,10442,N,,false,,false,0x0000000000273EA7,true
44413,012807,37103,T,,29061,N,,false,,false,0x0000000000273E92,true
44414,012808,142,T,,7,N,,false,,false,0x0000000000273ECD,true
44415,012808,10518,T,,10436,N,,false,,false,0x0000000000273ECE,true
44416,012808,13868,T,,10442,N,,false,,false,0x0000000000273ECF,true
44417,012808,37103,T,,29061,N,,false,,false,0x0000000000273ED0,true
44418,012809,142,T,,7,N,,false,,false,0x0000000000273EE3,true
44419,012809,10518,T,,10436,N,,false,,false,0x0000000000273EE4,true
44420,012809,13868,T,,10442,N,,false,,false,0x0000000000273EE5,true
44421,012809,37103,T,,29061,N,,false,,false,0x0000000000273EE6,true
44422,012810,11230,T,,10436,N,,false,,false,0x0000000000273EEB,true
44423,012810,96,T,,7,N,,false,,false,0x0000000000273EEC,true
44424,012811,142,T,,7,N,,false,,false,0x0000000000273F0F,true
44425,012811,10518,T,,10436,N,,false,,false,0x0000000000273F10,true
44426,012811,13878,T,,10442,N,,false,,false,0x0000000000273F31,true
44427,012811,37103,T,,29061,N,,false,,false,0x0000000000273F12,true
44428,012812,11230,T,,10436,N,,false,,false,0x0000000000273F18,true
44429,012812,96,T,,7,N,,false,,false,0x0000000000273F19,true
44430,012813,142,T,,7,N,,false,,false,0x0000000000273F4E,true
44431,012813,10518,T,,10436,N,,false,,false,0x0000000000273F4F,true
44432,012813,13878,T,,10442,N,,false,,false,0x0000000000273F50,true
44433,012813,37103,T,,29061,N,,false,,false,0x0000000000273F51,true
44434,012814,11230,T,,10436,N,,false,,false,0x0000000000273F58,true
44435,012814,96,T,,7,N,,false,,false,0x0000000000273F5A,true
44436,012815,11230,T,,10436,N,,false,,false,0x0000000000274046,true
44437,012815,96,T,,7,N,,false,,false,0x0000000000274047,true
44438,012816,10831,T,,10436,N,,false,,false,0x0000000000274314,true
44439,012816,74,T,,7,N,,false,,false,0x0000000000274315,true
44440,012817,66,T,,7,N,,false,,false,0x00000000002743D3,true
44441,003528,10477,T,,10436,N,,false,,false,0x00000000002748FD,true
44442,003533,10477,T,,10436,N,,false,,false,0x0000000000274967,true
44443,012818,155,T,,7,N,,false,,false,0x0000000000274C17,true
44444,012819,155,T,,7,N,,false,,false,0x0000000000274C48,true
44445,006035,11000,T,,10436,N,,false,,false,0x0000000000274CF4,true
44446,012820,135,T,,7,N,,false,,false,0x0000000000274FED,true
44447,012820,32660,T,,29061,N,,false,,false,0x0000000000274FEE,true
44448,012821,10516,T,,10436,N,,false,,false,0x00000000002752BE,true
44449,012821,84,T,,7,N,,false,,false,0x00000000002752C0,true
44450,012822,10516,T,,10436,N,,false,,false,0x00000000002752CE,true
44451,012822,84,T,,7,N,,false,,false,0x00000000002752CF,true
44452,012823,10516,T,,10436,N,,false,,false,0x00000000002752EB,true
44453,012823,84,T,,7,N,,false,,false,0x00000000002752EC,true
44454,012824,10516,T,,10436,N,,false,,false,0x000000000027532A,true
44455,012824,84,T,,7,N,,false,,false,0x0000000000275332,true
44456,012825,10516,T,,10436,N,,false,,false,0x0000000000275345,true
